strut_id,defect,subtype,region,orientation,x0,y0,z0,x1,y1,z1,z_slice_from,z_slice_to,length_um,node0_state,node1_state,gap_um,surviving_piece_um,diameter_median_um,diameter_thinnest_um,bow_um,graph_hops,detached_at_joint
4065,bent,,boundary,vertical,222.97,52.12,179.94,177.31,55.62,225.94,180,226,3771.0,junction,junction,0.0,2301.0,285.0,260.0,234.0,,0
4089,bent,,boundary,vertical,295.36,55.36,187.0,256.9,54.0,224.2,187,224,3110.0,junction,junction,0.0,1898.0,285.0,232.0,252.0,,0
4113,bent,,boundary,vertical,373.55,54.82,186.18,334.1,55.0,225.5,186,226,3236.0,junction,junction,0.0,1974.0,285.0,260.0,291.0,,0
4162,bent,,boundary,vertical,456.5,48.71,270.93,489.9,53.3,225.4,225,271,3291.0,junction,junction,0.0,2008.0,329.0,285.0,234.0,,0
4209,bent,,boundary,vertical,685.62,52.88,186.12,646.5,52.12,226.12,186,226,3251.0,junction,junction,0.0,1984.0,329.0,260.0,243.0,,0
4238,bent,,boundary,vertical,685.64,52.14,266.86,724.89,52.33,226.22,226,267,3282.0,junction,junction,0.0,2003.0,285.0,285.0,253.0,,0
4239,bent,,boundary,vertical,760.75,51.75,265.75,724.89,52.33,226.22,226,266,3101.0,junction,junction,0.0,1892.0,285.0,260.0,223.0,,0
4371,bent,,interior,vertical,413.88,209.74,225.75,419.19,169.81,178.78,179,226,3595.0,partial,junction,0.0,2194.0,260.0,232.0,222.0,,0
4385,bent,,interior,vertical,452.14,170.0,226.36,491.65,169.53,187.35,187,226,3226.0,junction,junction,0.0,1968.0,329.0,232.0,291.0,,0
4431,bent,,interior,vertical,686.06,128.0,266.35,647.39,127.83,228.56,229,266,3142.0,junction,junction,0.0,1917.0,329.0,260.0,291.0,,0
4610,bent,,interior,vertical,530.46,247.54,227.31,492.1,247.6,265.8,227,266,3157.0,junction,junction,0.0,1927.0,285.0,232.0,363.0,,0
4650,bent,,interior,vertical,608.6,207.6,266.5,647.8,206.4,226.7,227,266,3246.0,junction,junction,0.0,1981.0,329.0,232.0,278.0,,0
4676,bent,,interior,vertical,686.2,207.7,187.9,725.38,206.88,227.0,188,227,3216.0,junction,junction,0.0,1962.0,329.0,232.0,349.0,,0
4708,bent,,interior,vertical,142.0,328.42,225.58,103.13,328.13,185.53,186,226,3243.0,junction,junction,0.0,1978.0,329.0,285.0,246.0,,0
4824,bent,,interior,vertical,453.69,327.08,226.46,491.9,327.1,266.0,226,266,3195.0,junction,junction,0.0,1949.0,349.0,285.0,306.0,,0
4939,bent,,interior,flat,135.06,447.67,192.33,181.55,407.05,185.63,186,192,3608.0,junction,partial,0.0,2201.0,232.0,201.0,234.0,,0
4978,bent,,interior,vertical,292.56,402.56,220.0,259.38,406.69,265.08,220,265,3261.0,junction,junction,0.0,1990.0,329.0,260.0,234.0,,0
5024,bent,,interior,vertical,454.18,405.45,226.36,415.09,406.55,187.73,188,226,3194.0,junction,junction,0.0,1949.0,349.0,260.0,236.0,,0
5142,bent,,boundary,vertical,66.83,445.08,263.58,94.81,442.96,216.67,217,264,3176.0,junction,junction,0.0,1938.0,329.0,260.0,234.0,,0
5284,bent,,interior,vertical,532.14,444.64,187.57,570.9,444.6,226.9,188,227,3208.0,junction,junction,0.0,1957.0,329.0,285.0,246.0,,0
5412,bent,,interior,vertical,220.67,564.22,225.33,259.92,564.5,264.92,225,265,3239.0,junction,junction,0.0,1976.0,329.0,260.0,258.0,,0
5556,bent,,interior,vertical,688.6,521.13,187.87,727.5,520.43,228.14,188,228,3254.0,junction,junction,0.0,1985.0,329.0,260.0,273.0,,0
5662,bent,,interior,vertical,377.23,642.92,226.54,338.0,642.0,265.18,227,265,3200.0,junction,junction,0.0,1952.0,285.0,232.0,233.0,,0
6082,bent,,boundary,vertical,138.5,56.25,342.0,177.25,55.25,303.25,303,342,3184.0,junction,junction,0.0,1943.0,285.0,260.0,215.0,,0
6088,bent,,interior,vertical,217.15,93.08,303.62,178.33,93.25,264.67,265,304,3195.0,junction,junction,0.0,1949.0,329.0,232.0,290.0,,0
6131,bent,,boundary,vertical,377.0,55.87,344.0,334.43,53.71,303.43,303,344,3419.0,junction,junction,0.0,2086.0,285.0,201.0,291.0,,0
6252,bent,,boundary,vertical,685.64,52.14,266.86,724.33,51.75,307.83,267,308,3274.0,junction,junction,0.0,1998.0,285.0,232.0,215.0,,0
6334,bent,,interior,vertical,296.07,170.33,304.27,257.09,170.73,343.64,304,344,3219.0,junction,junction,0.0,1964.0,260.0,201.0,350.0,,0
6358,bent,,interior,vertical,365.94,168.03,296.21,334.6,170.7,344.2,296,344,3334.0,junction,junction,0.0,2034.0,260.0,260.0,337.0,,0
6473,bent,,boundary,vertical,761.7,127.6,265.8,725.2,127.2,304.9,266,305,3108.0,junction,junction,0.0,1896.0,285.0,260.0,306.0,,0
6815,bent,,interior,vertical,453.27,287.73,344.36,413.17,288.95,303.45,303,344,3329.0,junction,junction,0.0,2031.0,329.0,201.0,234.0,,0
6840,bent,,interior,vertical,453.3,327.2,304.8,492.25,326.45,345.5,305,346,3273.0,junction,junction,0.0,1997.0,329.0,260.0,236.0,,0
6916,bent,,interior,vertical,687.18,324.73,305.73,727.06,323.28,345.67,306,346,3280.0,junction,junction,0.0,2001.0,329.0,232.0,422.0,,0
6937,bent,,interior,vertical,141.89,367.44,264.89,102.64,367.5,304.29,265,304,3231.0,junction,junction,0.0,1971.0,329.0,232.0,338.0,,0
6986,bent,,interior,vertical,219.33,367.47,343.07,258.3,367.4,304.0,304,343,3206.0,junction,junction,0.0,1956.0,285.0,260.0,287.0,,0
6987,bent,,interior,vertical,297.33,368.0,343.6,258.3,367.4,304.0,304,344,3231.0,junction,junction,0.0,1971.0,285.0,232.0,233.0,,0
7280,bent,,interior,vertical,454.67,484.78,304.89,493.45,484.82,343.64,305,344,3185.0,junction,junction,0.0,1944.0,329.0,232.0,351.0,,0
7304,bent,,interior,vertical,538.32,482.93,311.52,570.88,483.38,344.75,312,345,2703.0,junction,junction,0.0,1649.0,329.0,285.0,294.0,,0
7480,bent,,interior,vertical,454.86,563.0,305.43,415.89,563.22,265.89,266,305,3225.0,junction,junction,0.0,1968.0,329.0,201.0,351.0,,0
7745,bent,,interior,vertical,534.0,640.83,305.17,572.73,641.27,266.09,266,305,3197.0,junction,junction,0.0,1950.0,329.0,260.0,248.0,,0
7750,bent,,interior,vertical,611.85,640.62,305.77,572.27,640.73,344.73,306,345,3226.0,junction,junction,0.0,1969.0,329.0,232.0,309.0,,0
8070,bent,,boundary,vertical,63.89,132.89,421.33,60.6,88.8,384.7,385,421,3336.0,junction,junction,0.0,2035.0,260.0,232.0,223.0,,0
8073,bent,,boundary,vertical,138.5,56.25,342.0,98.88,56.0,381.5,342,382,3251.0,junction,junction,0.0,1983.0,260.0,260.0,213.0,,0
8149,bent,,interior,vertical,300.22,82.06,380.72,344.42,86.95,335.05,335,381,3704.0,junction,junction,0.0,2260.0,285.0,201.0,233.0,,0
8218,bent,,boundary,vertical,530.11,53.78,423.44,569.0,52.88,384.12,384,423,3214.0,junction,junction,0.0,1961.0,285.0,232.0,216.0,,0
8242,bent,,boundary,vertical,607.17,53.0,422.83,647.5,51.9,384.4,384,423,3238.0,junction,junction,0.0,1975.0,285.0,232.0,285.0,,0
8269,bent,,boundary,vertical,761.0,50.67,345.67,725.18,51.45,384.55,346,385,3072.0,junction,junction,0.0,1874.0,260.0,201.0,215.0,,0
8319,bent,,interior,vertical,217.86,132.71,423.14,178.25,132.88,382.5,382,423,3297.0,junction,junction,0.0,2012.0,329.0,260.0,249.0,,0
8546,bent,,interior,vertical,217.92,249.33,382.75,179.5,249.42,421.58,383,422,3174.0,junction,junction,0.0,1936.0,260.0,232.0,290.0,,0
8616,bent,,interior,vertical,452.08,248.42,383.17,413.15,248.85,344.0,344,383,3209.0,junction,junction,0.0,1958.0,329.0,260.0,388.0,,0
8659,bent,,interior,vertical,608.27,207.73,423.4,573.92,205.42,379.62,380,423,3236.0,junction,junction,0.0,1974.0,329.0,260.0,308.0,,0
8852,bent,,interior,vertical,453.27,287.73,344.36,491.43,287.71,383.29,344,383,3167.0,junction,junction,0.0,1932.0,329.0,201.0,337.0,,0
8953,bent,,interior,vertical,141.42,367.33,343.0,102.14,366.71,381.86,343,382,3210.0,junction,junction,0.0,1959.0,329.0,232.0,291.0,,0
9080,bent,,interior,vertical,531.33,405.07,383.6,492.46,405.54,343.92,344,384,3227.0,junction,junction,0.0,1969.0,329.0,232.0,253.0,,0
9320,bent,,interior,vertical,538.67,485.47,392.17,572.0,484.44,423.12,392,423,2644.0,junction,junction,0.0,1613.0,329.0,260.0,297.0,,0
9444,bent,,interior,vertical,216.69,565.19,388.89,259.7,563.9,421.5,389,422,3137.0,junction,junction,0.0,1914.0,329.0,260.0,268.0,,0
9450,bent,,interior,vertical,298.42,563.83,382.33,259.7,563.9,421.5,382,422,3200.0,junction,junction,0.0,1952.0,329.0,201.0,291.0,,0
9498,bent,,interior,vertical,454.5,563.25,382.92,414.9,563.5,422.7,383,423,3261.0,junction,junction,0.0,1990.0,349.0,260.0,232.0,,0
9711,bent,,interior,vertical,454.73,601.82,422.55,420.98,600.63,377.06,377,423,3291.0,junction,junction,0.0,2008.0,329.0,260.0,214.0,,0
10088,bent,,boundary,vertical,63.25,55.25,421.75,99.33,56.33,460.07,422,460,3059.0,junction,junction,0.0,1866.0,285.0,232.0,302.0,,0
10184,bent,,boundary,vertical,372.88,54.38,423.0,412.18,54.36,462.09,423,462,3221.0,junction,junction,0.0,1965.0,329.0,260.0,232.0,,0
10185,bent,,boundary,vertical,451.0,53.14,422.0,412.18,54.36,462.09,422,462,3243.0,junction,junction,0.0,1979.0,329.0,232.0,223.0,,0
10208,bent,,boundary,vertical,451.0,53.14,422.0,490.56,53.67,462.56,422,463,3292.0,junction,junction,0.0,2008.0,285.0,260.0,232.0,,0
10234,bent,,boundary,vertical,529.11,53.33,502.22,568.27,53.36,462.82,463,502,3228.0,junction,junction,0.0,1969.0,260.0,201.0,234.0,,0
10257,bent,,boundary,vertical,685.63,52.7,422.97,646.9,52.7,462.3,423,462,3207.0,junction,junction,0.0,1957.0,285.0,201.0,506.0,,0
10259,bent,,boundary,vertical,685.5,52.33,501.83,646.9,52.7,462.3,462,502,3210.0,junction,junction,0.0,1959.0,329.0,260.0,291.0,,0
10433,bent,,interior,vertical,452.17,169.83,462.33,491.07,169.21,423.14,423,462,3209.0,junction,junction,0.0,1958.0,329.0,232.0,366.0,,0
10577,bent,,interior,vertical,296.42,210.42,422.75,256.83,211.0,461.5,423,462,3219.0,junction,junction,0.0,1964.0,329.0,260.0,219.0,,0
10634,bent,,interior,vertical,460.79,247.96,455.99,413.62,249.0,500.85,456,501,3783.0,junction,junction,0.0,2308.0,329.0,201.0,290.0,,0
10651,bent,,interior,vertical,530.31,208.92,501.77,491.5,209.5,462.3,462,502,3216.0,junction,junction,0.0,1962.0,329.0,201.0,425.0,,0
10674,bent,,interior,vertical,530.31,208.92,501.77,568.67,208.58,462.17,462,502,3203.0,junction,junction,0.0,1955.0,285.0,260.0,236.0,,0
10897,bent,,interior,vertical,530.91,326.82,461.82,570.08,326.42,423.0,423,462,3204.0,junction,junction,0.0,1955.0,329.0,232.0,234.0,,0
10947,bent,,boundary,vertical,762.12,284.25,502.12,725.25,284.75,463.17,463,502,3117.0,junction,junction,0.0,1902.0,285.0,232.0,260.0,,0
10969,bent,,interior,vertical,141.83,367.33,421.42,101.73,367.55,459.82,421,460,3226.0,junction,junction,0.0,1968.0,285.0,232.0,349.0,,0
11041,bent,,interior,vertical,375.31,367.15,422.23,336.45,366.55,461.09,422,461,3193.0,junction,junction,0.0,1948.0,329.0,260.0,236.0,,0
11237,bent,,interior,vertical,298.5,446.3,422.0,258.54,446.08,461.0,422,461,3244.0,junction,junction,0.0,1980.0,329.0,260.0,349.0,,0
11360,bent,,interior,vertical,609.93,483.29,462.64,648.93,482.93,501.79,463,502,3210.0,junction,junction,0.0,1959.0,329.0,260.0,293.0,,0
11490,bent,,interior,vertical,375.64,564.36,460.43,337.5,563.67,500.25,460,500,3204.0,junction,junction,0.0,1955.0,329.0,201.0,254.0,,0
11710,bent,,interior,vertical,377.14,642.29,461.79,337.75,643.12,500.69,462,501,3217.0,junction,junction,0.0,1963.0,329.0,260.0,243.0,,0
11801,bent,,interior,vertical,610.71,639.43,462.52,649.85,638.97,423.31,423,463,3219.0,partial,partial,0.0,1964.0,285.0,232.0,267.0,,0
11904,bent,,interior,vertical,220.86,683.29,421.86,259.83,682.58,461.17,422,461,3216.0,junction,junction,0.0,1963.0,329.0,260.0,234.0,,0
12028,bent,,interior,vertical,611.38,720.5,463.0,572.18,721.45,423.36,423,463,3239.0,junction,junction,0.0,1976.0,329.0,260.0,351.0,,0
12129,bent,,boundary,vertical,216.67,55.11,499.89,177.0,56.17,540.17,500,540,3285.0,junction,junction,0.0,2004.0,329.0,285.0,217.0,,0
12155,bent,,boundary,vertical,294.57,55.43,578.71,255.57,55.14,539.86,540,579,3199.0,junction,junction,0.0,1952.0,285.0,232.0,232.0,,0
12177,bent,,boundary,vertical,372.5,54.67,500.33,334.7,56.0,539.8,500,540,3176.0,junction,junction,0.0,1938.0,329.0,260.0,242.0,,0
12497,bent,,interior,vertical,607.89,169.11,542.33,647.11,168.56,502.44,502,542,3250.0,junction,junction,0.0,1983.0,285.0,201.0,297.0,,0
12521,bent,,boundary,vertical,760.83,126.33,503.0,724.55,128.18,541.82,503,542,3089.0,junction,junction,0.0,1885.0,260.0,260.0,220.0,,0
12549,bent,,boundary,vertical,64.4,248.6,538.0,101.21,249.14,499.86,500,538,3080.0,junction,junction,0.0,1879.0,260.0,260.0,215.0,,0
12644,bent,,interior,vertical,373.69,249.92,539.31,414.17,249.35,578.33,539,578,3267.0,junction,junction,0.0,1993.0,285.0,232.0,375.0,,0
12674,bent,,interior,vertical,530.64,247.91,540.45,491.75,248.83,579.17,540,579,3188.0,junction,junction,0.0,1945.0,329.0,260.0,216.0,,0
12712,bent,,interior,vertical,608.2,208.67,502.07,647.42,208.42,540.92,502,541,3207.0,junction,junction,0.0,1957.0,329.0,285.0,227.0,,0
12722,bent,,interior,vertical,686.13,246.07,541.0,647.0,247.0,580.82,541,581,3244.0,junction,junction,0.0,1979.0,329.0,260.0,214.0,,0
12740,bent,,interior,vertical,686.56,208.0,501.56,725.0,206.8,541.2,502,541,3209.0,junction,junction,0.0,1958.0,329.0,260.0,234.0,,0
12765,bent,,interior,vertical,140.9,289.3,499.5,102.0,289.42,538.92,500,539,3218.0,junction,junction,0.0,1963.0,285.0,201.0,236.0,,0
12837,bent,,interior,vertical,374.46,289.08,500.08,335.5,289.75,539.5,500,540,3221.0,junction,junction,0.0,1965.0,329.0,260.0,216.0,,0
12861,bent,,interior,vertical,452.38,287.85,500.85,412.11,290.15,541.52,501,542,3328.0,junction,junction,0.0,2031.0,329.0,201.0,333.0,,0
13037,bent,,interior,vertical,212.18,405.27,531.33,258.18,407.0,500.09,500,531,3232.0,junction,junction,0.0,1972.0,285.0,260.0,233.0,,0
13039,bent,,interior,flat,212.18,405.27,531.33,258.54,367.53,539.65,531,540,3507.0,junction,partial,0.0,2140.0,232.0,201.0,329.0,,0
13209,bent,,boundary,vertical,66.1,484.4,538.0,103.15,485.62,499.69,500,538,3097.0,junction,junction,0.0,1890.0,285.0,260.0,360.0,,0
13214,bent,,interior,vertical,141.19,485.19,538.0,102.94,485.56,578.38,538,578,3231.0,junction,junction,0.0,1972.0,329.0,260.0,220.0,,0
13236,bent,,interior,vertical,219.91,485.82,539.36,180.59,485.88,500.0,500,539,3233.0,junction,junction,0.0,1972.0,329.0,260.0,250.0,,0
13449,bent,,interior,vertical,219.67,524.58,500.08,181.38,524.62,538.88,500,539,3167.0,junction,junction,0.0,1932.0,285.0,232.0,236.0,,0
14074,bent,,interior,vertical,689.93,719.86,540.71,651.85,719.0,578.55,541,579,3119.0,junction,junction,0.0,1903.0,285.0,260.0,254.0,,0
14104,bent,,boundary,vertical,764.92,719.67,541.92,729.0,719.33,502.25,502,542,3109.0,junction,junction,0.0,1897.0,285.0,201.0,385.0,,0
14194,bent,,boundary,vertical,294.33,55.67,656.89,333.85,54.92,618.92,619,657,3184.0,junction,junction,0.0,1943.0,329.0,285.0,222.0,,0
14242,bent,,boundary,vertical,451.29,55.29,658.43,490.44,54.22,619.67,620,658,3202.0,junction,junction,0.0,1954.0,285.0,285.0,216.0,,0
14594,bent,,interior,vertical,218.25,250.38,617.5,178.86,251.14,657.0,618,657,3241.0,junction,junction,0.0,1978.0,285.0,260.0,274.0,,0
14634,bent,,interior,vertical,296.36,210.67,657.62,334.93,210.07,618.07,618,658,3210.0,partial,junction,0.0,1959.0,285.0,232.0,269.0,,0
14640,bent,,interior,vertical,374.36,249.27,618.0,335.27,250.36,577.18,577,618,3284.0,junction,junction,0.0,2004.0,329.0,232.0,292.0,,0
14758,bent,,interior,vertical,685.82,207.06,659.24,724.45,207.27,620.0,620,659,3199.0,junction,junction,0.0,1952.0,329.0,285.0,243.0,,0
14929,bent,,interior,vertical,530.73,327.82,618.55,570.22,326.33,579.22,579,619,3239.0,junction,junction,0.0,1976.0,329.0,201.0,263.0,,0
14948,bent,,interior,vertical,608.4,287.2,580.13,646.5,286.62,619.38,580,619,3178.0,junction,junction,0.0,1939.0,329.0,260.0,255.0,,0
15004,bent,,boundary,vertical,66.11,406.89,617.33,102.9,407.2,656.0,617,656,3101.0,junction,junction,0.0,1892.0,329.0,260.0,241.0,,0
15074,bent,,interior,vertical,297.18,368.0,656.73,336.21,367.1,618.42,618,657,3178.0,junction,partial,0.0,1939.0,285.0,260.0,281.0,,0
15570,bent,,interior,vertical,532.2,562.6,618.0,493.6,562.9,657.9,618,658,3225.0,junction,junction,0.0,1968.0,285.0,232.0,291.0,,0
15689,bent,,interior,vertical,142.06,643.75,617.25,181.55,644.18,578.09,578,617,3231.0,junction,junction,0.0,1971.0,260.0,201.0,307.0,,0
15759,bent,,interior,vertical,454.69,603.31,657.0,415.36,603.36,618.14,618,657,3212.0,junction,junction,0.0,1960.0,329.0,232.0,293.0,,0
15894,bent,,boundary,vertical,142.25,723.08,617.42,103.19,723.31,655.38,617,655,3165.0,junction,junction,0.0,1931.0,329.0,260.0,233.0,,0
16051,bent,,interior,vertical,611.57,680.57,658.43,572.44,681.11,618.33,618,658,3255.0,junction,junction,0.0,1986.0,329.0,232.0,291.0,,0
16103,bent,,boundary,vertical,688.52,678.44,659.2,684.21,725.61,619.61,620,659,3587.0,partial,junction,0.0,2189.0,260.0,232.0,245.0,,0
16133,bent,,boundary,flat,62.33,56.67,732.33,101.83,96.17,738.33,732,738,3264.0,junction,junction,0.0,1992.0,593.0,435.0,421.0,,0
16170,bent,,boundary,vertical,138.0,56.5,733.0,177.67,56.22,696.67,697,733,3125.0,junction,junction,0.0,1907.0,329.0,285.0,271.0,,0
16201,bent,,interior,vertical,217.22,93.11,696.22,256.6,93.1,657.1,657,696,3225.0,junction,junction,0.0,1968.0,329.0,201.0,233.0,,0
16253,bent,,boundary,vertical,451.29,55.29,658.43,412.0,54.71,697.43,658,697,3216.0,junction,junction,0.0,1963.0,260.0,201.0,268.0,,0
16254,bent,,boundary,vertical,373.0,56.25,734.0,412.0,54.71,697.43,697,734,3108.0,junction,junction,0.0,1896.0,329.0,232.0,250.0,,0
16283,bent,,boundary,vertical,529.0,55.2,735.0,490.25,55.58,698.42,698,735,3096.0,junction,junction,0.0,1889.0,329.0,285.0,233.0,,0
16310,bent,,boundary,vertical,529.0,55.2,735.0,567.88,54.0,697.62,698,735,3134.0,junction,junction,0.0,1912.0,329.0,285.0,278.0,,0
16311,bent,,boundary,vertical,608.0,53.2,736.0,567.88,54.0,697.62,698,736,3226.0,junction,junction,0.0,1968.0,329.0,329.0,213.0,,0
16358,bent,,boundary,flat,761.67,51.33,735.33,723.08,89.0,742.92,735,743,3164.0,junction,junction,0.0,1930.0,569.0,435.0,497.0,,0
16395,bent,,boundary,vertical,67.5,132.0,738.5,64.22,171.56,695.89,696,738,3383.0,junction,junction,0.0,2064.0,285.0,260.0,478.0,,0
16400,bent,,boundary,vertical,64.22,171.56,695.89,113.0,172.67,742.33,696,742,3914.0,junction,junction,0.0,2388.0,349.0,329.0,588.0,,0
16559,bent,,boundary,flat,602.33,209.67,745.08,568.25,169.12,735.38,735,745,3129.0,junction,junction,0.0,1909.0,788.0,668.0,439.0,,0
16566,bent,,boundary,vertical,530.4,129.5,735.0,568.5,129.8,697.9,698,735,3090.0,junction,junction,0.0,1885.0,329.0,285.0,273.0,,0
16624,bent,,interior,vertical,687.19,127.94,660.62,724.57,128.64,699.57,661,700,3137.0,junction,junction,0.0,1914.0,329.0,232.0,254.0,,0
16656,bent,,boundary,vertical,65.27,248.91,696.18,110.56,251.39,745.56,696,746,3895.0,junction,junction,0.0,2377.0,403.0,329.0,240.0,,0
16678,bent,,boundary,vertical,140.5,286.17,744.83,140.55,250.27,695.82,696,745,3530.0,junction,junction,0.0,2154.0,349.0,260.0,339.0,,0
16735,bent,,boundary,vertical,301.47,210.59,741.19,296.18,250.45,696.45,696,741,3495.0,junction,junction,0.0,2132.0,367.0,349.0,428.0,,0
16750,bent,,boundary,vertical,335.29,290.0,695.93,339.56,255.58,739.1,696,739,3217.0,junction,junction,0.0,1963.0,349.0,329.0,386.0,,0
16794,bent,,boundary,vertical,451.6,209.6,735.8,491.0,210.3,697.3,697,736,3201.0,junction,junction,0.0,1953.0,367.0,329.0,252.0,,0
16911,bent,,boundary,vertical,140.5,286.17,744.83,101.55,289.18,695.55,696,745,3654.0,junction,junction,0.0,2230.0,403.0,201.0,415.0,,0
16946,bent,,boundary,vertical,219.12,328.88,695.62,171.63,320.83,732.73,696,733,3533.0,junction,junction,0.0,2156.0,403.0,285.0,217.0,,0
16950,bent,,boundary,vertical,180.42,368.5,695.58,171.63,320.83,732.73,696,733,3548.0,junction,junction,0.0,2165.0,385.0,232.0,238.0,,0
16966,bent,,boundary,vertical,220.87,293.53,739.6,257.83,290.17,696.33,696,740,3312.0,junction,junction,0.0,2021.0,403.0,329.0,354.0,,0
17024,bent,,boundary,vertical,374.87,328.93,695.8,413.25,330.25,738.33,696,738,3330.0,junction,junction,0.0,2032.0,385.0,329.0,309.0,,0
17025,bent,,interior,vertical,374.87,328.93,695.8,414.08,328.54,657.15,657,696,3199.0,junction,junction,0.0,1952.0,329.0,285.0,238.0,,0
17058,bent,,boundary,vertical,530.58,327.17,696.75,493.68,325.18,742.82,697,743,3432.0,junction,junction,0.0,2094.0,349.0,260.0,352.0,,0
17108,bent,,boundary,vertical,614.2,327.69,702.46,649.0,326.0,736.0,702,736,2810.0,junction,junction,0.0,1714.0,329.0,232.0,299.0,,0
17167,bent,,boundary,vertical,140.38,371.38,742.5,102.23,367.77,695.69,696,742,3514.0,junction,junction,0.0,2144.0,403.0,260.0,233.0,,0
17168,bent,,boundary,vertical,66.22,406.22,695.33,102.74,407.77,735.66,695,736,3162.0,junction,partial,0.0,1929.0,385.0,285.0,218.0,,0
17191,bent,,boundary,vertical,140.38,371.38,742.5,141.67,407.67,695.33,695,742,3459.0,junction,junction,0.0,2110.0,385.0,329.0,290.0,,0
17194,bent,,boundary,vertical,140.38,371.38,742.5,180.42,368.5,695.58,696,742,3588.0,junction,junction,0.0,2189.0,385.0,349.0,299.0,,0
17195,bent,,boundary,vertical,215.89,358.61,739.78,180.42,368.5,695.58,696,740,3342.0,junction,junction,0.0,2039.0,403.0,260.0,1829.0,,0
17196,bent,,boundary,vertical,141.67,407.67,695.33,183.78,400.22,744.11,695,744,3769.0,junction,junction,0.0,2300.0,419.0,349.0,423.0,,0
17197,bent,,interior,vertical,141.67,407.67,695.33,180.15,407.54,656.08,656,695,3194.0,junction,junction,0.0,1949.0,285.0,260.0,236.0,,0
17230,bent,,boundary,vertical,297.78,407.33,696.0,259.5,407.0,743.25,696,743,3533.0,junction,junction,0.0,2156.0,419.0,201.0,451.0,,0
17233,bent,,boundary,vertical,258.0,368.25,695.42,259.5,407.0,743.25,695,743,3578.0,junction,junction,0.0,2183.0,385.0,329.0,393.0,,0
17234,bent,,boundary,vertical,259.23,447.08,695.54,259.5,407.0,743.25,696,743,3620.0,junction,junction,0.0,2209.0,385.0,349.0,439.0,,0
17290,bent,,boundary,vertical,414.78,445.46,703.83,415.96,398.74,743.56,704,744,3564.0,junction,junction,0.0,2174.0,385.0,349.0,213.0,,0
